X,Y,top, "ZLEVEL"
3852251.174307692796, 39488400.162047736347, -400, "-400"
3852262.0569193051197, 39488367.944924630225, -400, "-400"
3852279.4972243043594, 39488316.23738694191, -400, "-400"
3852296.8098453055136, 39488264.529849253595, -400, "-400"
3852302.2830769233406, 39488248.154661647975, -400, "-400"
3852313.7728778109886, 39488212.82231156528, -400, "-400"
3852330.437626214698, 39488161.114773876965, -400, "-400"
3852346.8589186891913, 39488109.40723618865, -400, "-400"
3852353.3918461543508, 39488088.687870584428, -400, "-400"
3852362.8557321582921, 39488057.699698500335, -400, "-400"
3852378.4534415248781, 39488005.99216081202, -400, "-400"
3852393.7629602556117, 39487954.284623123705, -400, "-400"
3852404.5006153848954, 39487917.576557345688, -400, "-400"
3852408.7247218131088, 39487902.57708543539, -400, "-400"
3852423.2296180385165, 39487850.869547747076, -400, "-400"
3852437.5216080234386, 39487799.162010058761, -400, "-400"
3852451.6648606136441, 39487747.454472370446, -400, "-400"
3852455.6093846159056, 39487733.176005899906, -400, "-400"
3852465.4840434677899, 39487695.746934682131, -400, "-400"
3852479.164541748818, 39487644.039396993816, -400, "-400"
3852492.8673513578251, 39487592.331859305501, -400, "-400"
3852506.6552469250746, 39487540.624321617186, -400, "-400"
3852506.7181538464502, 39487540.395718477666, -400, "-400"
3852520.1797094163485, 39487488.916783928871, -400, "-400"
3852533.8276336998679, 39487437.209246240556, -400, "-400"
3852547.6114505291916, 39487385.501708552241, -400, "-400"
3852557.8269230774604, 39487347.752322286367, -400, "-400"
3852561.4103133627214, 39487333.794170863926, -400, "-400"
3852574.977008535061, 39487282.086633175611, -400, "-400"
3852588.5411340757273, 39487230.379095487297, -400, "-400"
3852602.0184453078546, 39487178.671557798982, -400, "-400"
3852608.9356923080049, 39487152.097970359027, -400, "-400"
3852615.1226938390173, 39487126.964020110667, -400, "-400"
3852627.7063863235526, 39487075.256482422352, -400, "-400"
3852639.8084505656734, 39487023.548944734037, -400, "-400"
3852651.2502932706848, 39486971.841407045722, -400, "-400"
3852660.0444615390152, 39486929.098295606673, -400, "-400"
3852661.789657513611, 39486920.133869357407, -400, "-400"
3852671.108783364296, 39486868.426331669092, -400, "-400"
3852679.1431376389228, 39486816.718793980777, -400, "-400"
3852685.6254601357505, 39486765.011256292462, -400, "-400"
3852690.2729004803114, 39486713.303718596697, -400, "-400"
3852692.7997445082292, 39486661.596180908382, -400, "-400"
3852692.9328840193339, 39486609.888643220067, -400, "-400"
3852690.4342807163484, 39486558.181105531752, -400, "-400"
3852685.1920946682803, 39486506.473567843437, -400, "-400"
3852678.2201161487028, 39486454.766030155122, -400, "-400"
3852675.293866826687, 39486403.058492466807, -400, "-400"
3852672.5157599323429, 39486351.350954778492, -400, "-400"
3852667.7326232655905, 39486299.643417090178, -400, "-400"
3852661.1308592152782, 39486247.935879401863, -400, "-400"
3852660.0444615390152, 39486240.833130277693, -400, "-400"
3852653.0753486519679, 39486196.228341713548, -400, "-400"
3852643.850831605494, 39486144.520804025233, -400, "-400"
3852633.8153260434046, 39486092.813266336918, -400, "-400"
3852623.2633911627345, 39486041.105728648603, -400, "-400"
3852612.4082799707539, 39485989.398190960288, -400, "-400"
3852608.9356923080049, 39485973.005749203265, -400, "-400"
3852601.2882726462558, 39485937.690653271973, -400, "-400"
3852590.0681107006967, 39485885.983115583658, -400, "-400"
3852578.7927815183066, 39485834.275577895343, -400, "-400"
3852567.3682132707909, 39485782.568040207028, -400, "-400"
3852557.8269230774604, 39485740.575115732849, -400, "-400"
3852555.6387266786769, 39485730.860502518713, -400, "-400"
3852543.6406873194501, 39485679.152964830399, -400, "-400"
3852531.3153265332803, 39485627.445427142084, -400, "-400"
3852519.136044842191, 39485575.737889453769, -400, "-400"
3852509.179127859883, 39485524.030351765454, -400, "-400"
3852506.7181538464502, 39485503.674733661115, -400, "-400"
3852502.7453925353475, 39485472.322814077139, -400, "-400"
3852497.6658125505783, 39485420.615276388824, -400, "-400"
3852492.5800537383184, 39485368.907738700509, -400, "-400"
3852487.1761069567874, 39485317.200201012194, -400, "-400"
3852481.4953745780513, 39485265.492663323879, -400, "-400"
3852475.6834330735728, 39485213.785125635564, -400, "-400"
3852469.9268170623109, 39485162.077587947249, -400, "-400"
3852464.4383281189948, 39485110.370050258934, -400, "-400"
3852459.4474513349123, 39485058.66251257062, -400, "-400"
3852455.6093846159056, 39485012.200924783945, -400, "-400"
3852455.168034051545, 39485006.954974882305, -400, "-400"
3852451.7195590026677, 39484955.24743719399, -400, "-400"
3852449.2396294744685, 39484903.539899505675, -400, "-400"
3852447.6818207777105, 39484851.83236181736, -400, "-400"
3852446.8759145769291, 39484800.124824129045, -400, "-400"
3852446.5667919162661, 39484748.41728644073, -400, "-400"
3852446.4664308279753, 39484696.709748752415, -400, "-400"
3852446.3087425469421, 39484645.0022110641, -400, "-400"
3852445.9056138023734, 39484593.294673375785, -400, "-400"
3852445.1987216444686, 39484541.58713568747, -400, "-400"
3852444.2786551206373, 39484489.879597999156, -400, "-400"
3852443.2980722323991, 39484438.172060310841, -400, "-400"
3852442.3084714398719, 39484386.464522622526, -400, "-400"
3852441.2523543033749, 39484334.756984934211, -400, "-400"
3852440.0525478580967, 39484283.049447245896, -400, "-400"
3852438.6330451355316, 39484231.341909557581, -400, "-400"
3852436.9105173489079, 39484179.634371869266, -400, "-400"
3852434.7964180260897, 39484127.926834180951, -400, "-400"
3852432.2094928431325, 39484076.219296492636, -400, "-400"
3852429.0907761529088, 39484024.511758804321, -400, "-400"
3852425.4144456097856, 39483972.804221116006, -400, "-400"
3852421.1894693025388, 39483921.096683427691, -400, "-400"
3852416.4479242460802, 39483869.389145739377, -400, "-400"
3852411.2161514288746, 39483817.681608051062, -400, "-400"
3852405.4638980026357, 39483765.974070362747, -400, "-400"
3852404.5006153848954, 39483758.563701398671, -400, "-400"
3852398.8450588881969, 39483714.266532674432, -400, "-400"
3852391.0809490387328, 39483662.558994986117, -400, "-400"
3852381.4071976770647, 39483610.851457297802, -400, "-400"
3852368.2484026681632, 39483559.143919609487, -400, "-400"
3852353.3918461543508, 39483520.777523823082, -400, "-400"
3852347.9784462316893, 39483507.436381921172, -400, "-400"
3852320.0968538159505, 39483455.728844232857, -400, "-400"
3852302.2830769233406, 39483425.848948121071, -400, "-400"
3852288.34379036678, 39483404.021306544542, -400, "-400"
3852255.3470042888075, 39483352.313768856227, -400, "-400"
3852251.174307692796, 39483345.618288986385, -400, "-400"
3852222.2250397698954, 39483300.606231160462, -400, "-400"
3852200.0655384617858, 39483263.777608290315, -400, "-400"
3852191.007909248583, 39483248.898693472147, -400, "-400"
3852161.6716206865385, 39483197.191155783832, -400, "-400"
3852148.9567692312412, 39483172.971805214882, -400, "-400"
3852134.6536815492436, 39483145.483618095517, -400, "-400"
3852110.009000828024, 39483093.776080407202, -400, "-400"
3852097.848000000231, 39483065.957250274718, -400, "-400"
3852087.6144683077, 39483042.068542718887, -400, "-400"
3852067.324581366498, 39482990.361005030572, -400, "-400"
3852049.1975263962522, 39482938.653467342257, -400, "-400"
3852046.7392307696864, 39482931.167998418212, -400, "-400"
3852032.6411360329948, 39482886.945929653943, -400, "-400"
3852017.7998154158704, 39482835.238391965628, -400, "-400"
3852004.4874555421993, 39482783.530854277313, -400, "-400"
3851995.6304615386762, 39482746.235238365829, -400, "-400"
3851992.2646365826949, 39482731.823316588998, -400, "-400"
3851980.3361409069039, 39482680.115778900683, -400, "-400"
3851967.3989592874423, 39482628.408241212368, -400, "-400"
3851945.9598108003847, 39482576.700703524053, -400, "-400"
3851944.5216923081316, 39482573.731881186366, -400, "-400"
3851916.7077744845301, 39482524.993165835738, -400, "-400"
3851893.4129230771214, 39482483.668015956879, -400, "-400"
3851886.8593185530044, 39482473.285628147423, -400, "-400"
3851855.725495537743, 39482421.578090459108, -400, "-400"
3851842.3041538465768, 39482398.278507761657, -400, "-400"
3851824.5142289870419, 39482369.870552770793, -400, "-400"
3851793.9585455064662, 39482318.163015082479, -400, "-400"
3851791.1953846160322, 39482313.177569739521, -400, "-400"
3851763.5609658928588, 39482266.455477394164, -400, "-400"
3851740.086615385022, 39482223.477396115661, -400, "-400"
3851735.0386313293129, 39482214.747939705849, -400, "-400"
3851707.6851006280631, 39482163.040402017534, -400, "-400"
3851688.9778461544774, 39482124.103216901422, -400, "-400"
3851682.537051258143, 39482111.332864329219, -400, "-400"
3851658.9230524110608, 39482059.625326640904, -400, "-400"
3851637.8690769234672, 39482008.50684607029, -400, "-400"
3851637.6149521959014, 39482007.917788952589, -400, "-400"
3851617.3887493298389, 39481956.210251264274, -400, "-400"
3851598.851064985618, 39481904.502713575959, -400, "-400"
3851586.7603076929227, 39481868.596181824803, -400, "-400"
3851581.2449865676463, 39481852.795175887644, -400, "-400"
3851564.5005417293869, 39481801.087638199329, -400, "-400"
3851549.1975145717151, 39481749.380100511014, -400, "-400"
3851535.6515384619124, 39481699.095989406109, -400, "-400"
3851535.2524156835862, 39481697.6725628227, -400, "-400"
3851522.0856963116676, 39481645.965025134385, -400, "-400"
3851509.9495265092701, 39481594.25748744607, -400, "-400"
3851498.5449218046851, 39481542.549949757755, -400, "-400"
3851487.5033408100717, 39481490.84241206944, -400, "-400"
3851484.5427692313679, 39481476.780565977097, -400, "-400"
3851476.2402203208767, 39481439.134874381125, -400, "-400"
3851464.4339481880888, 39481387.42733669281, -400, "-400"
3851451.532779941801, 39481335.719799004495, -400, "-400"
3851436.8248547571711, 39481284.01226131618, -400, "-400"
3851433.4340000003576, 39481273.692884899676, -400, "-400"
3851420.2151463371702, 39481232.304723627865, -400, "-400"
3851401.7054754309356, 39481180.59718593955, -400, "-400"
3851382.3252307698131, 39481130.69802840054, -400, "-400"
3851381.6890164949, 39481128.889648251235, -400, "-400"
3851362.6298450645991, 39481077.182110562921, -400, "-400"
3851344.9216854036786, 39481025.474572874606, -400, "-400"
3851331.2164615388028, 39480978.783855617046, -400, "-400"
3851329.9236141070724, 39480973.767035186291, -400, "-400"
3851318.7569728298113, 39480922.059497497976, -400, "-400"
3851311.4426603913307, 39480870.351959809661, -400, "-400"
3851308.1112071825191, 39480818.644422121346, -400, "-400"
3851308.5107727586292, 39480766.936884433031, -400, "-400"
3851312.059066160582, 39480715.229346744716, -400, "-400"
3851317.9392906376161, 39480663.521809056401, -400, "-400"
3851325.1899884291925, 39480611.814271368086, -400, "-400"
3851331.2164615388028, 39480570.584202736616, -400, "-400"
3851332.8424629592337, 39480560.106733679771, -400, "-400"
3851340.0133457691409, 39480508.399195991457, -400, "-400"
3851345.7803432713263, 39480456.691658303142, -400, "-400"
3851349.7024630070664, 39480404.984120614827, -400, "-400"
3851351.6239589410834, 39480353.276582926512, -400, "-400"
3851351.6097927629016, 39480301.569045238197, -400, "-400"
3851349.8873712318018, 39480249.861507549882, -400, "-400"
3851346.8166620740667, 39480198.153969861567, -400, "-400"
3851342.8638481372036, 39480146.446432173252, -400, "-400"
3851338.525014880579, 39480094.738894484937, -400, "-400"
3851334.2025249744765, 39480043.031356796622, -400, "-400"
3851331.2164615388028, 39480005.036730721593, -400, "-400"
3851330.0796271814033, 39479991.323819108307, -400, "-400"
3851326.1316992961802, 39479939.616281419992, -400, "-400"
3851322.3144348254427, 39479887.908743724227, -400, "-400"
3851318.3806193121709, 39479836.201206035912, -400, "-400"
3851314.0399083951488, 39479784.493668347597, -400, "-400"
3851309.0315175577998, 39479732.786130659282, -400, "-400"
3851303.1939978036098, 39479681.078592970967, -400, "-400"
3851296.5217160275206, 39479629.371055282652, -400, "-400"
3851289.1771960533224, 39479577.663517594337, -400, "-400"
3851281.4385564159602, 39479525.955979906023, -400, "-400"
3851280.1076923082583, 39479517.217331454158, -400, "-400"
3851273.3415537518449, 39479474.248442217708, -400, "-400"
3851265.2505268114619, 39479422.540904529393, -400, "-400"
3851257.2870099381544, 39479370.833366841078, -400, "-400"
3851249.2953963223845, 39479319.125829152763, -400, "-400"
3851240.7782873078249, 39479267.418291464448, -400, "-400"
3851230.8051089458168, 39479215.710753776133, -400, "-400"
3851228.998923077248, 39479207.910568147898, -400, "-400"
3851218.2704244521447, 39479164.003216087818, -400, "-400"
3851204.1078155622818, 39479112.295678399503, -400, "-400"
3851189.7733544604853, 39479060.588140711188, -400, "-400"
3851177.8901538467035, 39479015.258308418095, -400, "-400"
3851176.0721755549312, 39479008.880603022873, -400, "-400"
3851162.5416059894487, 39478957.173065334558, -400, "-400"
3851150.2186299627647, 39478905.465527646244, -400, "-400"
3851138.9131997255608, 39478853.757989957929, -400, "-400"
3851128.0200555808842, 39478802.050452269614, -400, "-400"
3851126.7813846156932, 39478796.355401240289, -400, "-400"
3851114.8827966251411, 39478750.342914581299, -400, "-400"
3851097.1552791064605, 39478698.635376892984, -400, "-400"
3851075.6726153851487, 39478653.97339501977, -400, "-400"
3851072.0662080082111, 39478646.927839204669, -400, "-400"
3851041.1361797503196, 39478595.220301516354, -400, "-400"
3851024.5638461541384, 39478569.289534889162, -400, "-400"
3851007.7614149432629, 39478543.512763828039, -400, "-400"
3850973.5974294054322, 39478491.805226139724, -400, "-400"
3850973.4550769235939, 39478491.588958002627, -400, "-400"
3850938.9382223277353, 39478440.097688451409, -400, "-400"
3850922.3463076925837, 39478414.592971019447, -400, "-400"
3850905.0185033185408, 39478388.390150763094, -400, "-400"
3850872.2928994214162, 39478336.68261307478, -400, "-400"
3850871.2375384620391, 39478334.931266874075, -400, "-400"
3850840.4466432407498, 39478284.975075386465, -400, "-400"
3850820.1287692310289, 39478249.901729926467, -400, "-400"
3850810.211863135919, 39478233.26753769815, -400, "-400"
3850781.0594096574932, 39478181.560000009835, -400, "-400"
3851885.1832912955433, 39488471.360000006855, -350, "-350"
3851893.4129230771214, 39488452.860344849527, -350, "-350"
3851907.8179085138254, 39488419.65246231854, -350, "-350"
3851930.4482606910169, 39488367.944924630225, -350, "-350"
3851944.5216923081316, 39488336.074678644538, -350, "-350"
3851953.0508959242143, 39488316.23738694191, -350, "-350"
3851975.4906021547504, 39488264.529849253595, -350, "-350"
3851995.6304615386762, 39488218.385731585324, -350, "-350"
3851997.9902980052866, 39488212.82231156528, -350, "-350"
3852020.1522877821699, 39488161.114773876965, -350, "-350"
3852042.3891443661414, 39488109.40723618865, -350, "-350"
3852046.7392307696864, 39488099.398043081164, -350, "-350"
3852064.2893112408929, 39488057.699698500335, -350, "-350"
3852086.1390641564503, 39488005.99216081202, -350, "-350"
3852097.848000000231, 39487978.491918973625, -350, "-350"
3852107.7991522112861, 39487954.284623123705, -350, "-350"
3852129.2147783972323, 39487902.57708543539, -350, "-350"
3852148.9567692312412, 39487855.101600632071, -350, "-350"
3852150.6499931584112, 39487850.869547747076, -350, "-350"
